plate	gene	heat95	minutes	plateRemark	well	absBlue	absYellow
CP00019	N	NA	20	1ul	G6	1.2918	1.5802
CP00019	N	NA	20	1ul	G7	1.2222	1.4028
CP00019	N	NA	20	1ul	G8	1.2027	1.486
CP00019	N	NA	20	1ul	G9	1.2386	1.5034
CP00019	N	NA	20	1ul	G10	1.2239	1.3524
CP00019	N	NA	20	1ul	G11	1.0701	1.3188
CP00019	N	NA	20	1ul	G12	1.2277	1.334
CP00019	N	NA	20	1ul	H1	1.3016	1.6021
CP00019	N	NA	20	1ul	H2	1.2395	1.531
CP00019	N	NA	20	1ul	H3	1.3396	1.6324
CP00019	N	NA	20	1ul	H4	1.372	1.6696
CP00019	N	NA	20	1ul	H5	1.3213	1.614
CP00019	N	NA	20	1ul	H6	1.3558	1.4311
CP00019	N	NA	20	1ul	H7	1.3473	1.4342
CP00019	N	NA	20	1ul	H8	1.3247	1.41
CP00019	N	NA	20	1ul	H9	1.2551	1.3683
CP00019	N	NA	20	1ul	H10	1.1911	1.4628
CP00019	N	NA	20	1ul	H11	1.2917	1.5401
CP00019	N	NA	20	1ul	H12	1.1666	1.4495
CP00019	N	NA	20	5ul	A1	1.1359	1.6058
CP00019	N	NA	20	5ul	A2	1.0336	1.4723
CP00019	N	NA	20	5ul	A3	1.1063	1.5938
CP00019	N	NA	20	5ul	A4	1.0566	1.505
CP00019	N	NA	20	5ul	A5	1.1548	1.4042
CP00019	N	NA	20	5ul	A6	1.1504	1.5514
CP00019	N	NA	20	5ul	A7	1.1136	1.5401
CP00019	N	NA	20	5ul	A8	1.15	1.6067
CP00019	N	NA	20	5ul	A9	1.0632	1.4651
CP00019	N	NA	20	5ul	A10	1.2458	1.019
CP00019	N	NA	20	5ul	A11	1.0636	1.4795
CP00019	N	NA	20	5ul	A12	1.2333	1.2384
CP00019	N	NA	20	5ul	B1	1.1071	1.5239
CP00019	N	NA	20	5ul	B2	1.1482	1.5444
CP00019	N	NA	20	5ul	B3	1.0561	1.4507
CP00019	N	NA	20	5ul	B4	1.0926	1.4795
CP00019	N	NA	20	5ul	B5	1.175	1.5759
CP00019	N	NA	20	5ul	B6	1.3184	1.1901
CP00019	N	NA	20	5ul	B7	1.0604	1.4532
CP00019	N	NA	20	5ul	B8	1.1731	1.1994
CP00019	N	NA	20	5ul	B9	1.136	1.1888
CP00019	N	NA	20	5ul	B10	1.1658	1.1517
CP00019	N	NA	20	5ul	B11	1.1806	1.2053
CP00019	N	NA	20	5ul	B12	1.1343	1.5061
CP00019	N	NA	20	5ul	C1	1.0772	1.4876
CP00019	N	NA	20	5ul	C2	1.0756	1.5353
CP00019	N	NA	20	5ul	C3	1.101	1.5
CP00019	N	NA	20	5ul	C4	1.056	1.4252
CP00019	N	NA	20	5ul	C5	1.062	1.4356
CP00019	N	NA	20	5ul	C6	1.0545	1.4294
CP00019	N	NA	20	5ul	C7	1.0397	1.4368
CP00019	N	NA	20	5ul	C8	1.0947	1.4714
CP00019	N	NA	20	5ul	C9	1.0177	1.4117
CP00019	N	NA	20	5ul	C10	1.1087	1.4588
CP00019	N	NA	20	5ul	C11	1.1692	1.3299
CP00019	N	NA	20	5ul	C12	1.17	1.2852
CP00019	N	NA	20	5ul	D1	1.1596	1.5475
CP00019	N	NA	20	5ul	D2	1.1042	1.4888
CP00019	N	NA	20	5ul	D3	1.1049	1.4812
CP00019	N	NA	20	5ul	D4	1.1278	1.5207
CP00019	N	NA	20	5ul	D5	1.0876	1.4495
CP00019	N	NA	20	5ul	D6	1.1087	1.4645
CP00019	N	NA	20	5ul	D7	1.1924	1.2195
CP00019	N	NA	20	5ul	D8	1.2265	1.1925
CP00019	N	NA	20	5ul	D9	1.1936	1.1889
CP00019	N	NA	20	5ul	D10	1.1851	1.1412
CP00019	N	NA	20	5ul	D11	1.1162	1.5159
CP00019	N	NA	20	5ul	D12	1.1436	1.5425
CP00019	N	NA	20	5ul	E1	1.1731	1.5537
CP00019	N	NA	20	5ul	E2	1.1229	1.5249
CP00019	N	NA	20	5ul	E3	1.1355	1.5613
CP00019	N	NA	20	5ul	E4	1.1323	1.5308
CP00019	N	NA	20	5ul	E5	1.0936	1.4825
CP00019	N	NA	20	5ul	E6	1.134	1.5151
CP00019	N	NA	20	5ul	E7	1.109	1.473
CP00019	N	NA	20	5ul	E8	1.1496	1.5276
CP00019	N	NA	20	5ul	E9	1.0849	1.4479
CP00019	N	NA	20	5ul	E10	1.1213	1.4944
CP00019	N	NA	20	5ul	E11	1.0331	1.4353
CP00019	N	NA	20	5ul	E12	1.1484	1.5428
CP00019	N	NA	20	5ul	F1	1.0985	1.6273
CP00019	N	NA	20	5ul	F2	1.113	1.5133
CP00019	N	NA	20	5ul	F3	1.1508	1.5343
CP00019	N	NA	20	5ul	F4	1.045	1.4262
CP00019	N	NA	20	5ul	F5	1.1014	1.4737
CP00019	N	NA	20	5ul	F6	1.1211	1.5224
CP00019	N	NA	20	5ul	F7	1.0847	1.4656
CP00019	N	NA	20	5ul	F8	1.1257	1.3171
CP00019	N	NA	20	5ul	F9	1.165	1.2323
CP00019	N	NA	20	5ul	F10	1.1264	1.1868
CP00019	N	NA	20	5ul	F11	1.233	1.2989
CP00019	N	NA	20	5ul	F12	1.128	1.5003
CP00019	N	NA	20	5ul	G1	1.3164	1.0646
CP00019	N	NA	20	5ul	G2	1.1812	1.5939
CP00019	N	NA	20	5ul	G3	1.1563	1.574
CP00019	N	NA	20	5ul	G4	1.1559	1.5269
CP00019	N	NA	20	5ul	G5	1.1657	1.4551
CP00019	N	NA	20	5ul	G6	1.1939	1.5134
CP00019	N	NA	20	5ul	G7	1.1676	1.3008
CP00019	N	NA	20	5ul	G8	1.0532	1.4285
CP00019	N	NA	20	5ul	G9	1.163	1.5578
CP00019	N	NA	20	5ul	G10	1.0956	1.4905
CP00019	N	NA	20	5ul	G11	1.121	1.5081
CP00019	N	NA	20	5ul	G12	1.2552	1.3664
CP00019	N	NA	20	5ul	H1	1.1691	1.5358
CP00019	N	NA	20	5ul	H2	1.1586	1.5304
CP00019	N	NA	20	5ul	H3	1.1398	1.5169
CP00019	N	NA	20	5ul	H4	1.2488	1.6096
CP00019	N	NA	20	5ul	H5	1.2399	1.6363
CP00019	N	NA	20	5ul	H6	1.2232	1.3501
CP00019	N	NA	20	5ul	H7	1.2643	1.3339
CP00019	N	NA	20	5ul	H8	1.2544	1.3152
CP00019	N	NA	20	5ul	H9	1.1948	1.3019
CP00019	N	NA	20	5ul	H10	1.1095	1.5146
CP00019	N	NA	20	5ul	H11	1.1106	1.4408
CP00019	N	NA	20	5ul	H12	1.1372	1.5401
CP00019	N	NA	25	1ul	A1	1.3025	1.4556
CP00019	N	NA	25	1ul	A2	1.2471	1.4013
CP00019	N	NA	25	1ul	A3	1.2766	1.5146
CP00019	N	NA	25	1ul	A4	1.251	1.4113
CP00019	N	NA	25	1ul	A5	1.3956	1.1111
CP00019	N	NA	25	1ul	A6	1.327	1.4598
CP00019	N	NA	25	1ul	A7	1.2259	1.3736
CP00019	N	NA	25	1ul	A8	1.2988	1.4854
CP00019	N	NA	25	1ul	A9	1.2312	1.3868
CP00019	N	NA	25	1ul	A10	1.3484	0.9604
CP00019	N	NA	25	1ul	A11	1.2042	1.387
CP00019	N	NA	25	1ul	A12	1.3866	1.0338
CP00019	N	NA	25	1ul	B1	1.2564	1.3994
CP00019	N	NA	25	1ul	B2	1.381	1.1661
CP00019	N	NA	25	1ul	B3	1.2419	1.3706
CP00019	N	NA	25	1ul	B4	1.2735	1.4176
CP00019	N	NA	25	1ul	B5	1.314	1.4516
CP00019	N	NA	25	1ul	B6	1.4219	1.0374
CP00019	N	NA	25	1ul	B7	1.2569	1.3835
CP00019	N	NA	25	1ul	B8	1.369	1.0195
CP00019	N	NA	25	1ul	B9	1.3658	1.0133
CP00019	N	NA	25	1ul	B10	1.371	1.0063
CP00019	N	NA	25	1ul	B11	1.3365	0.9968
CP00019	N	NA	25	1ul	B12	1.2766	1.4499
CP00019	N	NA	25	1ul	C1	1.3436	1.0947
CP00019	N	NA	25	1ul	C2	1.1992	1.4184
CP00019	N	NA	25	1ul	C3	1.3032	1.4424
CP00019	N	NA	25	1ul	C4	1.2601	1.3789
CP00019	N	NA	25	1ul	C5	1.2164	1.3431
CP00019	N	NA	25	1ul	C6	1.2902	1.0566
CP00019	N	NA	25	1ul	C7	1.2406	1.3704
CP00019	N	NA	25	1ul	C8	1.2827	1.4078
CP00019	N	NA	25	1ul	C9	1.2322	1.3678
CP00019	N	NA	25	1ul	C10	1.2976	1.0437
CP00019	N	NA	25	1ul	C11	1.299	1.0288
CP00019	N	NA	25	1ul	C12	1.3433	1.0291
CP00019	N	NA	25	1ul	D1	1.2901	1.437
CP00019	N	NA	25	1ul	D2	1.2477	1.3785
CP00019	N	NA	25	1ul	D3	1.2409	1.368
CP00019	N	NA	25	1ul	D4	1.3511	1.4801
CP00019	N	NA	25	1ul	D5	1.271	1.3795
CP00019	N	NA	25	1ul	D6	1.2866	1.4098
CP00019	N	NA	25	1ul	D7	1.3968	1.0394
CP00019	N	NA	25	1ul	D8	1.3455	0.9891
CP00019	N	NA	25	1ul	D9	1.3635	1.0035
CP00019	N	NA	25	1ul	D10	1.3685	0.9907
CP00019	N	NA	25	1ul	D11	1.2208	1.3671
CP00019	N	NA	25	1ul	D12	1.2761	1.4327
CP00019	N	NA	25	1ul	E1	1.3007	1.4589
CP00019	N	NA	25	1ul	E2	1.2755	1.4369
CP00019	N	NA	25	1ul	E3	1.2578	1.4108
CP00019	N	NA	25	1ul	E4	1.3205	1.4711
CP00019	N	NA	25	1ul	E5	1.2866	1.4259
CP00019	N	NA	25	1ul	E6	1.2804	1.4102
CP00019	N	NA	25	1ul	E7	1.2239	1.3477
CP00019	N	NA	25	1ul	E8	1.2725	1.4084
CP00019	N	NA	25	1ul	E9	1.1914	1.3202
CP00019	N	NA	25	1ul	E10	1.2725	1.412
CP00019	N	NA	25	1ul	E11	1.2296	1.3958
CP00019	N	NA	25	1ul	E12	1.2689	1.4338
CP00019	N	NA	25	1ul	F1	1.3395	1.2086
CP00019	N	NA	25	1ul	F2	1.2427	1.4042
CP00019	N	NA	25	1ul	F3	1.2882	1.448
CP00019	N	NA	25	1ul	F4	1.3015	1.0733
CP00019	N	NA	25	1ul	F5	1.2455	1.3847
CP00019	N	NA	25	1ul	F6	1.2084	1.3506
CP00019	N	NA	25	1ul	F7	1.2409	1.3754
CP00019	N	NA	25	1ul	F8	1.2666	1.0187
CP00019	N	NA	25	1ul	F9	1.3304	1.0109
CP00019	N	NA	25	1ul	F10	1.3234	1.0221
CP00019	N	NA	25	1ul	F11	1.3735	1.0687
CP00019	N	NA	25	1ul	F12	1.1359	1.2762
CP00019	N	NA	25	1ul	G1	1.4338	1.0435
CP00019	N	NA	25	1ul	G2	1.3118	1.4808
CP00019	N	NA	25	1ul	G3	1.2748	1.4451
CP00019	N	NA	25	1ul	G4	1.3637	1.1909
CP00019	N	NA	25	1ul	G5	1.3496	1.1485
CP00019	N	NA	25	1ul	G6	1.3962	1.1909
CP00019	N	NA	25	1ul	G7	1.3402	1.0598
CP00019	N	NA	25	1ul	G8	1.2406	1.3877
CP00019	N	NA	25	1ul	G9	1.2857	1.4228
CP00019	N	NA	25	1ul	G10	1.2629	1.2835
CP00019	N	NA	25	1ul	G11	1.1576	1.2826
CP00019	N	NA	25	1ul	G12	1.3223	1.0301
CP00019	N	NA	25	1ul	H1	1.3339	1.5269
CP00019	N	NA	25	1ul	H2	1.2598	1.4492
CP00019	N	NA	25	1ul	H3	1.3596	1.5475
CP00019	N	NA	25	1ul	H4	1.3813	1.5707
CP00019	N	NA	25	1ul	H5	1.3408	1.516
CP00019	N	NA	25	1ul	H6	1.4483	1.1312
CP00019	N	NA	25	1ul	H7	1.4366	1.118
CP00019	N	NA	25	1ul	H8	1.4151	1.1037
CP00019	N	NA	25	1ul	H9	1.3533	1.0523
CP00019	N	NA	25	1ul	H10	1.2224	1.3713
CP00019	N	NA	25	1ul	H11	1.357	1.4994
CP00019	N	NA	25	1ul	H12	1.1984	1.3749
CP00019	N	NA	25	5ul	A1	1.2055	1.4243
CP00019	N	NA	25	5ul	A2	1.1296	1.3452
CP00019	N	NA	25	5ul	A3	1.1517	1.4115
CP00019	N	NA	25	5ul	A4	1.1137	1.3441
CP00019	N	NA	25	5ul	A5	1.2724	1.0258
CP00019	N	NA	25	5ul	A6	1.1977	1.3564
CP00019	N	NA	25	5ul	A7	1.1748	1.3471
CP00019	N	NA	25	5ul	A8	1.2071	1.4291
CP00019	N	NA	25	5ul	A9	1.1127	1.2761
CP00019	N	NA	25	5ul	A10	1.3056	0.8922
CP00019	N	NA	25	5ul	A11	1.1132	1.3045
CP00019	N	NA	25	5ul	A12	1.3079	0.9758
CP00019	N	NA	25	5ul	B1	1.1588	1.352
CP00019	N	NA	25	5ul	B2	1.1964	1.3612
CP00019	N	NA	25	5ul	B3	1.1196	1.2775
CP00019	N	NA	25	5ul	B4	1.1563	1.3127
CP00019	N	NA	25	5ul	B5	1.2089	1.3696
CP00019	N	NA	25	5ul	B6	1.3377	0.9698
CP00019	N	NA	25	5ul	B7	1.139	1.2879
CP00019	N	NA	25	5ul	B8	1.2622	0.9217
CP00019	N	NA	25	5ul	B9	1.2193	0.9251
CP00019	N	NA	25	5ul	B10	1.2691	0.9403
CP00019	N	NA	25	5ul	B11	1.2602	0.9357
CP00019	N	NA	25	5ul	B12	1.1849	1.3364
CP00019	N	NA	25	5ul	C1	1.1042	1.3187
CP00019	N	NA	25	5ul	C2	1.1255	1.3718
CP00019	N	NA	25	5ul	C3	1.183	1.3454
CP00019	N	NA	25	5ul	C4	1.1277	1.2591
CP00019	N	NA	25	5ul	C5	1.1181	1.2506
CP00019	N	NA	25	5ul	C6	1.0994	1.233
CP00019	N	NA	25	5ul	C7	1.1001	1.2455
CP00019	N	NA	25	5ul	C8	1.1535	1.2922
CP00019	N	NA	25	5ul	C9	1.0736	1.2286
CP00019	N	NA	25	5ul	C10	1.2578	1.0164
CP00019	N	NA	25	5ul	C11	1.272	0.9851
CP00019	N	NA	25	5ul	C12	1.2492	0.9746
CP00019	N	NA	25	5ul	D1	1.176	1.3679
CP00019	N	NA	25	5ul	D2	1.1376	1.3159
CP00019	N	NA	25	5ul	D3	1.1778	1.3375
CP00019	N	NA	25	5ul	D4	1.2042	1.363
CP00019	N	NA	25	5ul	D5	1.1512	1.2764
CP00019	N	NA	25	5ul	D6	1.189	1.3218
CP00019	N	NA	25	5ul	D7	1.2706	0.9782
CP00019	N	NA	25	5ul	D8	1.3128	0.9568
CP00019	N	NA	25	5ul	D9	1.2779	0.9348
CP00019	N	NA	25	5ul	D10	1.2809	0.9215
CP00019	N	NA	25	5ul	D11	1.1757	1.3357
CP00019	N	NA	25	5ul	D12	1.1891	1.3846
CP00019	N	NA	25	5ul	E1	1.1808	1.3823
CP00019	N	NA	25	5ul	E2	1.1593	1.3433
CP00019	N	NA	25	5ul	E3	1.191	1.3825
CP00019	N	NA	25	5ul	E4	1.1972	1.3605
CP00019	N	NA	25	5ul	E5	1.1554	1.3118
CP00019	N	NA	25	5ul	E6	1.179	1.3211
CP00019	N	NA	25	5ul	E7	1.1575	1.2889
CP00019	N	NA	25	5ul	E8	1.1911	1.3414
CP00019	N	NA	25	5ul	E9	1.1418	1.279
CP00019	N	NA	25	5ul	E10	1.1854	1.3389
CP00019	N	NA	25	5ul	E11	1.099	1.2782
CP00019	N	NA	25	5ul	E12	1.1889	1.3887
CP00019	N	NA	25	5ul	F1	1.1481	1.4507
CP00019	N	NA	25	5ul	F2	1.1536	1.349
CP00019	N	NA	25	5ul	F3	1.18	1.3589
CP00019	N	NA	25	5ul	F4	1.0961	1.2699
CP00019	N	NA	25	5ul	F5	1.1328	1.2885
CP00019	N	NA	25	5ul	F6	1.1676	1.3431
CP00019	N	NA	25	5ul	F7	1.1296	1.2887
CP00019	N	NA	25	5ul	F8	1.2326	0.942
CP00019	N	NA	25	5ul	F9	1.2557	0.9537
CP00019	N	NA	25	5ul	F10	1.2338	0.9121
CP00019	N	NA	25	5ul	F11	1.3144	0.9902
CP00019	N	NA	25	5ul	F12	1.1562	1.3337
CP00019	N	NA	25	5ul	G1	1.3585	0.9459
CP00019	N	NA	25	5ul	G2	1.2179	1.4239
CP00019	N	NA	25	5ul	G3	1.1964	1.3996
CP00019	N	NA	25	5ul	G4	1.2803	1.0989
CP00019	N	NA	25	5ul	G5	1.2676	1.0394
CP00019	N	NA	25	5ul	G6	1.3036	1.0803
CP00019	N	NA	25	5ul	G7	1.2613	0.9712
CP00019	N	NA	25	5ul	G8	1.096	1.2639
CP00019	N	NA	25	5ul	G9	1.2213	1.3948
CP00019	N	NA	25	5ul	G10	1.1415	1.3194
CP00019	N	NA	25	5ul	G11	1.1652	1.3376
CP00019	N	NA	25	5ul	G12	1.3361	1.0262
CP00019	N	NA	25	5ul	H1	1.2185	1.4143
CP00019	N	NA	25	5ul	H2	1.1761	1.3794
CP00019	N	NA	25	5ul	H3	1.1628	1.3723
CP00019	N	NA	25	5ul	H4	1.2419	1.4353
CP00019	N	NA	25	5ul	H5	1.2655	1.4813
CP00019	N	NA	25	5ul	H6	1.3035	1.0427
CP00019	N	NA	25	5ul	H7	1.3226	1.0213
CP00019	N	NA	25	5ul	H8	1.3215	1.0193
CP00019	N	NA	25	5ul	H9	1.2694	0.975
CP00019	N	NA	25	5ul	H10	1.1511	1.356
CP00019	N	NA	25	5ul	H11	1.1326	1.2902
CP00019	N	NA	25	5ul	H12	1.1793	1.392
CP00019	N	NA	30	1ul	A1	1.2766	1.5472
CP00019	N	NA	30	1ul	A2	1.223	1.4966
CP00019	N	NA	30	1ul	A3	1.2656	1.6149
CP00019	N	NA	30	1ul	A4	1.228	1.5167
CP00019	N	NA	30	1ul	A5	1.4454	1.0352
CP00019	N	NA	30	1ul	A6	1.2863	1.5601
CP00019	N	NA	30	1ul	A7	1.2067	1.4788
CP00019	N	NA	30	1ul	A8	1.27	1.5957
CP00019	N	NA	30	1ul	A9	1.2045	1.4842
CP00019	N	NA	30	1ul	A10	1.3842	0.9229
CP00019	N	NA	30	1ul	A11	1.1817	1.4848
CP00019	N	NA	30	1ul	A12	1.4297	0.9955
CP00019	N	NA	30	1ul	B1	1.2556	1.5005
CP00019	N	NA	30	1ul	B2	1.4603	1.0804
CP00019	N	NA	30	1ul	B3	1.2414	1.4776
CP00019	N	NA	30	1ul	B4	1.253	1.5143
CP00019	N	NA	30	1ul	B5	1.2953	1.5526
CP00019	N	NA	30	1ul	B6	1.4236	0.9638
CP00019	N	NA	30	1ul	B7	1.2368	1.4861
CP00019	N	NA	30	1ul	B8	1.4016	0.9789
CP00019	N	NA	30	1ul	B9	1.4042	0.9778
CP00019	N	NA	30	1ul	B10	1.4097	0.974
CP00019	N	NA	30	1ul	B11	1.3785	0.9565
CP00019	N	NA	30	1ul	B12	1.2665	1.5309
CP00019	N	NA	30	1ul	C1	1.4107	1.0347
CP00019	N	NA	30	1ul	C2	1.1747	1.5091
CP00019	N	NA	30	1ul	C3	1.287	1.5347
CP00019	N	NA	30	1ul	C4	1.2472	1.4718
CP00019	N	NA	30	1ul	C5	1.2108	1.4474
CP00019	N	NA	30	1ul	C6	1.3428	0.964
CP00019	N	NA	30	1ul	C7	1.2325	1.471
CP00019	N	NA	30	1ul	C8	1.2648	1.4947
CP00019	N	NA	30	1ul	C9	1.2069	1.4505
CP00019	N	NA	30	1ul	C10	1.3397	0.96
CP00019	N	NA	30	1ul	C11	1.3321	0.9605
CP00019	N	NA	30	1ul	C12	1.3814	0.9777
CP00019	N	NA	30	1ul	D1	1.3904	1.249
CP00019	N	NA	30	1ul	D2	1.353	1.1729
CP00019	N	NA	30	1ul	D3	1.2532	1.4763
CP00019	N	NA	30	1ul	D4	1.3442	1.5693
CP00019	N	NA	30	1ul	D5	1.2689	1.4768
CP00019	N	NA	30	1ul	D6	1.2919	1.5134
CP00019	N	NA	30	1ul	D7	1.4272	1.003
CP00019	N	NA	30	1ul	D8	1.3894	0.9614
CP00019	N	NA	30	1ul	D9	1.3989	0.9634
CP00019	N	NA	30	1ul	D10	1.4085	0.9472
CP00019	N	NA	30	1ul	D11	1.2001	1.438
CP00019	N	NA	30	1ul	D12	1.2581	1.4986
CP00019	N	NA	30	1ul	E1	1.302	1.5434
CP00019	N	NA	30	1ul	E2	1.2768	1.5243
CP00019	N	NA	30	1ul	E3	1.2717	1.5162
CP00019	N	NA	30	1ul	E4	1.3218	1.5729
CP00019	N	NA	30	1ul	E5	1.2788	1.5113
CP00019	N	NA	30	1ul	E6	1.2777	1.4969
CP00019	N	NA	30	1ul	E7	1.2258	1.4385
CP00019	N	NA	30	1ul	E8	1.2666	1.4977
CP00019	N	NA	30	1ul	E9	1.1885	1.3805
CP00019	N	NA	30	1ul	E10	1.2702	1.4874
CP00019	N	NA	30	1ul	E11	1.2047	1.4541
CP00019	N	NA	30	1ul	E12	1.2484	1.4845
CP00019	N	NA	30	1ul	F1	1.4274	1.0816
CP00019	N	NA	30	1ul	F2	1.2507	1.489
CP00019	N	NA	30	1ul	F3	1.296	1.5408
CP00019	N	NA	30	1ul	F4	1.3727	0.9975
CP00019	N	NA	30	1ul	F5	1.2537	1.4813
CP00019	N	NA	30	1ul	F6	1.2055	1.4451
CP00019	N	NA	30	1ul	F7	1.24	1.4636
CP00019	N	NA	30	1ul	F8	1.3149	0.9369
CP00019	N	NA	30	1ul	F9	1.3662	0.9685
CP00019	N	NA	30	1ul	F10	1.3611	0.9535
CP00019	N	NA	30	1ul	F11	1.4245	1.0195
CP00019	N	NA	30	1ul	F12	1.1137	1.3251
CP00019	N	NA	30	1ul	G1	1.4617	0.9843
CP00019	N	NA	30	1ul	G2	1.3223	1.5618
CP00019	N	NA	30	1ul	G3	1.2844	1.5323
CP00019	N	NA	30	1ul	G4	1.4376	1.0813
CP00019	N	NA	30	1ul	G5	1.4005	1.0272
CP00019	N	NA	30	1ul	G6	1.4763	1.0911
CP00019	N	NA	30	1ul	G7	1.3759	0.9896
CP00019	N	NA	30	1ul	G8	1.2221	1.4486
CP00019	N	NA	30	1ul	G9	1.2652	1.4703
CP00019	N	NA	30	1ul	G10	1.2582	1.3378
CP00019	N	NA	30	1ul	G11	1.096	1.287
CP00019	N	NA	30	1ul	G12	1.3734	0.9705
CP00019	N	NA	30	1ul	H1	1.3603	1.6014
CP00019	N	NA	30	1ul	H2	1.2827	1.5248
CP00019	N	NA	30	1ul	H3	1.3736	1.6151
CP00019	N	NA	30	1ul	H4	1.3913	1.6367
CP00019	N	NA	30	1ul	H5	1.3602	1.5903
CP00019	N	NA	30	1ul	H6	1.4957	1.078
CP00019	N	NA	30	1ul	H7	1.4971	1.072
CP00019	N	NA	30	1ul	H8	1.4586	1.0443
CP00019	N	NA	30	1ul	H9	1.3944	0.9912
CP00019	N	NA	30	1ul	H10	1.2171	1.4275
CP00019	N	NA	30	1ul	H11	1.4144	1.6133
CP00019	N	NA	30	1ul	H12	1.1905	1.43
CP00019	N	NA	30	5ul	A1	1.2408	1.4913
CP00019	N	NA	30	5ul	A2	1.1175	1.3742
CP00019	N	NA	30	5ul	A3	1.1611	1.4576
CP00019	N	NA	30	5ul	A4	1.1159	1.388
CP00019	N	NA	30	5ul	A5	1.3197	0.9296
CP00019	N	NA	30	5ul	A6	1.1863	1.3891
CP00019	N	NA	30	5ul	A7	1.1792	1.389
CP00019	N	NA	30	5ul	A8	1.1992	1.4615
CP00019	N	NA	30	5ul	A9	1.1144	1.3128
CP00019	N	NA	30	5ul	A10	1.3398	0.8858
CP00019	N	NA	30	5ul	A11	1.1253	1.3464
CP00019	N	NA	30	5ul	A12	1.3904	0.9546
CP00019	N	NA	30	5ul	B1	1.1935	1.4145
CP00019	N	NA	30	5ul	B2	1.2162	1.4071
CP00019	N	NA	30	5ul	B3	1.1357	1.3223
CP00019	N	NA	30	5ul	B4	1.1511	1.3412
CP00019	N	NA	30	5ul	B5	1.2206	1.4108
CP00019	N	NA	30	5ul	B6	1.3968	0.9669
CP00019	N	NA	30	5ul	B7	1.1557	1.3388
CP00019	N	NA	30	5ul	B8	1.3397	0.8964
CP00019	N	NA	30	5ul	B9	1.3049	0.8935
CP00019	N	NA	30	5ul	B10	1.3346	0.9196
CP00019	N	NA	30	5ul	B11	1.3627	0.9132
CP00019	N	NA	30	5ul	B12	1.2013	1.375
CP00019	N	NA	30	5ul	C1	1.1396	1.3817
CP00019	N	NA	30	5ul	C2	1.1501	1.3863
CP00019	N	NA	30	5ul	C3	1.1864	1.3807
CP00019	N	NA	30	5ul	C4	1.1434	1.3087
CP00019	N	NA	30	5ul	C5	1.1205	1.288
CP00019	N	NA	30	5ul	C6	1.1026	1.2701
CP00019	N	NA	30	5ul	C7	1.0993	1.2822
CP00019	N	NA	30	5ul	C8	1.154	1.327
CP00019	N	NA	30	5ul	C9	1.0696	1.2565
CP00019	N	NA	30	5ul	C10	1.3704	0.939
CP00019	N	NA	30	5ul	C11	1.3737	0.9406
CP00019	N	NA	30	5ul	C12	1.3224	0.9156
CP00019	N	NA	30	5ul	D1	1.2046	1.4218
CP00019	N	NA	30	5ul	D2	1.1398	1.3459
CP00019	N	NA	30	5ul	D3	1.1931	1.3865
CP00019	N	NA	30	5ul	D4	1.2293	1.4144
CP00019	N	NA	30	5ul	D5	1.1656	1.3307
CP00019	N	NA	30	5ul	D6	1.202	1.3637
CP00019	N	NA	30	5ul	D7	1.3264	0.9388
CP00019	N	NA	30	5ul	D8	1.3608	0.9282
CP00019	N	NA	30	5ul	D9	1.3518	0.9179
CP00019	N	NA	30	5ul	D10	1.3438	0.9102
CP00019	N	NA	30	5ul	D11	1.1781	1.3644
CP00019	N	NA	30	5ul	D12	1.1925	1.4118
CP00019	N	NA	30	5ul	E1	1.1939	1.4278
CP00019	N	NA	30	5ul	E2	1.1693	1.3839
CP00019	N	NA	30	5ul	E3	1.2052	1.432
CP00019	N	NA	30	5ul	E4	1.2098	1.4096
CP00019	N	NA	30	5ul	E5	1.1636	1.3546
CP00019	N	NA	30	5ul	E6	1.1838	1.36
CP00019	N	NA	30	5ul	E7	1.1586	1.3251
CP00019	N	NA	30	5ul	E8	1.1941	1.3757
CP00019	N	NA	30	5ul	E9	1.1432	1.3008
CP00019	N	NA	30	5ul	E10	1.1911	1.367
CP00019	N	NA	30	5ul	E11	1.0876	1.2872
CP00019	N	NA	30	5ul	E12	1.188	1.4047
CP00019	N	NA	30	5ul	F1	1.1683	1.5109
CP00019	N	NA	30	5ul	F2	1.1622	1.3777
CP00019	N	NA	30	5ul	F3	1.1924	1.3922
CP00019	N	NA	30	5ul	F4	1.1121	1.3063
CP00019	N	NA	30	5ul	F5	1.1498	1.3278
CP00019	N	NA	30	5ul	F6	1.1767	1.3765
CP00019	N	NA	30	5ul	F7	1.1282	1.3138
CP00019	N	NA	30	5ul	F8	1.3455	0.8869
CP00019	N	NA	30	5ul	F9	1.3392	0.9093
CP00019	N	NA	30	5ul	F10	1.3278	0.8761
CP00019	N	NA	30	5ul	F11	1.3849	0.9327
CP00019	N	NA	30	5ul	F12	1.1538	1.3464
CP00019	N	NA	30	5ul	G1	1.4091	0.9477
CP00019	N	NA	30	5ul	G2	1.2309	1.4608
CP00019	N	NA	30	5ul	G3	1.2061	1.4337
CP00019	N	NA	30	5ul	G4	1.3885	1.0018
CP00019	N	NA	30	5ul	G5	1.3463	0.9446
CP00019	N	NA	30	5ul	G6	1.383	0.9735
CP00019	N	NA	30	5ul	G7	1.3482	0.9156
CP00019	N	NA	30	5ul	G8	1.0947	1.286
CP00019	N	NA	30	5ul	G9	1.2214	1.4187
